name,asian_indian,chinese,filipino,japanese,korean,vietnamese
ICHIDO,0,0,0,2.5653688038326613e-5,0,0
ICHIE,0,2.91587694999271e-5,0,3.206711004790827e-5,0,0
ICHIEI,0,0,0,2.5653688038326613e-5,0,0
ICHIGO,0,0,0,3.206711004790827e-5,0,0
ICHIGORO,0,0,0,1.9240266028744957e-5,0,0
ICHIHASHI,0,0,0,2.5653688038326613e-5,0,0
ICHII,0,0,0,1.2826844019163307e-5,0,0
ICHIJI,0,0,0,7.054764210539819e-5,0,0
ICHIJIRO,0,0,0,1.9240266028744957e-5,0,0
ICHIJO,0,0,0,2.5653688038326613e-5,0,0
ICHIJU,0,0,0,1.2826844019163307e-5,0,0
ICHIKA,0,0,0,1.4109528421079638e-4,0,0
ICHIKO,0,0,0,5.1307376076653226e-5,0,0
ICHIMARU,0,0,0,1.9240266028744957e-5,0,0
ICHIMASA,0,0,0,1.9240266028744957e-5,0,0
ICHIMATSU,0,0,0,2.5653688038326613e-5,0,0
ICHINOSE,0,0,0,2.5653688038326613e-5,0,0
ICHINOSUKE,0,0,0,2.5653688038326613e-5,0,0
ICHINOYA,0,0,0,1.2826844019163307e-5,0,0
ICHIO,0,0,0,5.1307376076653226e-5,0,0
ICHIOKA,0,0,0,1.9240266028744957e-5,0,0
ICHIRO,0,2.91587694999271e-5,0,0.0032964989129249697,3.219471362802227e-5,0
ICHIROBEI,0,0,0,1.2826844019163307e-5,0,0
ICHISABURO,0,0,0,1.9240266028744957e-5,0,0
ICHISAKU,0,0,0,1.2826844019163307e-5,0,0
ICHISUKE,0,0,0,1.2826844019163307e-5,0,0
ICHITA,0,0,0,1.9240266028744957e-5,0,0
ICHITARO,0,0,0,1.1544159617246976e-4,0,0
ICHIYO,0,0,0,5.1307376076653226e-5,0,0
ICHIYU,0,0,0,1.9240266028744957e-5,0,0
ICHIZO,0,0,0,1.7957581626828627e-4,0,0
ICY,2.652379184128163e-5,0,0,0,0,0
IDA,5.304758368256326e-5,2.91587694999271e-5,0,6.413422009581653e-6,0,0
IDE,0,0,0,1.2826844019163307e-5,0,0
IDETA,0,0,0,6.413422009581653e-6,0,0
IDO,0,0,0,6.413422009581653e-6,0,0
IDOL,0,0,1.35685210312076e-4,6.413422009581653e-6,0,0
IDREES,2.652379184128163e-5,0,0,0,0,0
IDRIS,7.957137552384489e-5,0,1.35685210312076e-4,0,0,0
IEHIRO,0,0,0,1.2826844019163307e-5,0,0
IEMASA,0,0,0,1.9240266028744957e-5,0,0
IESADA,0,0,0,1.2826844019163307e-5,0,0
IFTIKHAR,1.856665428889714e-4,0,0,0,0,0
IGA,0,0,0,6.413422009581653e-6,0,0
IGARI,0,0,0,1.9240266028744957e-5,0,0
IGGY,0,0,1.35685210312076e-4,0,0,0
IGNACE,2.652379184128163e-5,0,0,0,0,0
IGNACIO,0,0,9.497964721845319e-4,0,0,0
IGNATIOUS,2.652379184128163e-5,0,0,0,0,0
IGNATIUS,1.856665428889714e-4,1.4579384749963554e-4,0,0,0,0
IGOR,0,1.166350779997084e-4,0,6.413422009581653e-6,0,0
IHAR,0,0,0,6.413422009581653e-6,0,0
IHEI,0,0,0,3.206711004790827e-5,0,0
IICHI,0,0,0,1.9240266028744957e-5,0,0
IICHIRO,0,0,0,2.5653688038326613e-5,0,0
IIDA,0,0,0,1.2826844019163307e-5,0,0
IIMURA,0,0,0,4.489395406707157e-5,0,0
IINO,0,0,0,2.5653688038326613e-5,0,0
IINUMA,0,0,0,1.9240266028744957e-5,0,0
IJAZ,7.957137552384489e-5,0,0,0,0,0
IJICHI,0,0,0,2.5653688038326613e-5,0,0
IK,0,2.91587694999271e-5,0,6.413422009581653e-6,3.219471362802229e-4,0
IKAI,0,0,0,1.2826844019163307e-5,0,0
IKAWA,0,0,0,3.206711004790827e-5,0,0
IKBAL,2.652379184128163e-5,0,0,0,0,0
IKE,0,0,2.71370420624152e-4,0,0,0
IKEDA,0,0,0,4.489395406707157e-5,0,0
IKEMA,0,0,0,6.413422009581653e-6,0,0
IKENAGA,0,0,0,1.2826844019163307e-5,0,0
IKENO,0,0,0,1.2826844019163307e-5,0,0
IKEUCHI,0,0,0,1.9240266028744957e-5,0,0
IKEYA,0,0,0,1.9240266028744957e-5,0,0
IKHUI,0,0,0,0,9.658414088406685e-5,0
IKHUN,0,0,0,0,6.438942725604455e-5,0
IKHWAN,0,0,0,0,1.6097356814011145e-4,0
IKHYUN,0,0,0,0,2.25362995396156e-4,0
IKICHI,0,0,0,1.2826844019163307e-5,0,0
IKIO,0,0,0,1.2826844019163307e-5,0,0
IKJIN,0,0,0,0,6.438942725604455e-5,0
IKJUN,0,0,0,0,1.287788545120891e-4,0
IKJUNG,0,0,0,0,6.438942725604455e-5,0
IKKAKU,0,0,0,2.5653688038326613e-5,0,0
IKKEI,0,0,0,1.9240266028744957e-5,0,0
IKKI,0,0,0,1.218550181820514e-4,0,0
IKKO,0,0,0,1.1544159617246976e-4,0,0
IKKYU,0,0,0,1.2826844019163307e-5,0,0
IKO,0,0,0,6.413422009581653e-6,0,0
IKOI,0,0,0,1.2826844019163307e-5,0,0
IKPYO,0,0,0,0,6.438942725604455e-5,0
IKRAM,7.957137552384489e-5,0,0,0,0,0
IKSEON,0,0,0,0,6.438942725604455e-5,0
IKSEONG,0,0,0,0,6.438942725604455e-5,0
IKSU,0,0,0,0,9.658414088406685e-5,0
IKTAE,0,0,0,0,1.287788545120891e-4,0
IKU,0,0,0,8.337448612456148e-5,0,0
IKUE,0,0,0,1.0261475215330645e-4,0,0
IKUHIKO,0,0,0,1.2826844019163307e-5,0,0
IKUHIRO,0,0,0,5.1307376076653226e-5,0,0
IKUJI,0,0,0,3.8480532057489915e-5,0,0
IKUJIRO,0,0,0,2.5653688038326613e-5,0,0
IKUKO,0,0,0,3.14257678469501e-4,0,0
IKUMA,0,0,0,6.413422009581654e-5,0,0
IKUMI,0,0,0,1.7316239425870466e-4,0,0
IKUNORI,0,0,0,1.9240266028744957e-5,0,0
IKUNOSUKE,0,0,0,2.5653688038326613e-5,0,0
IKUO,0,0,0,7.054764210539817e-4,0,0
IKURA,0,0,0,2.5653688038326613e-5,0,0
IKURO,0,0,0,7.696106411497983e-5,0,0
IKUSABURO,0,0,0,3.206711004790827e-5,0,0
IKUTA,0,0,0,1.2826844019163307e-5,0,0
IKUTARO,0,0,0,4.489395406707157e-5,0,0
IKUTO,0,0,0,2.5653688038326613e-5,0,0
IKUYA,0,0,0,5.772079808623488e-5,0,0
IKUYO,0,0,0,7.696106411497983e-5,0,0
IKUZO,0,0,0,1.0261475215330645e-4,0,0
IKWON,0,0,0,0,6.438942725604455e-5,0
IL,0,5.83175389998542e-5,0,6.413422009581653e-6,0.001255593831492869,0
ILA,2.3871412657153467e-4,0,0,0,0,0
ILAYDA,0,0,0,0,3.219471362802227e-5,0
ILDEFONSO,0,0,4.0705563093622793e-4,0,0,0
ILDO,0,0,0,0,9.658414088406685e-5,0
ILDONG,0,0,0,0,6.438942725604455e-5,0
ILDU,0,0,0,0,6.438942725604455e-5,0
ILEANA,2.652379184128163e-5,0,0,0,0,0
ILGON,0,0,0,0,6.438942725604455e-5,0
ILGYU,0,0,0,6.413422009581653e-6,1.6097356814011145e-4,0
ILHAM,0,8.747630849978132e-5,0,0,0,0
ILHAN,0,0,0,0,3.219471362802227e-5,0
ILHO,0,0,0,0,1.287788545120891e-4,0
ILHUI,0,0,0,0,9.658414088406685e-5,0
ILHUN,0,0,0,0,1.287788545120891e-4,0
ILHWA,0,0,0,0,9.658414088406685e-5,0
ILHWAN,0,0,0,0,2.8975242265220056e-4,0
ILHYEON,0,0,0,0,6.438942725604455e-5,0
ILIAS,2.652379184128163e-5,0,0,0,0,0
ILINA,2.652379184128163e-5,0,0,0,0,0
ILJIN,0,0,0,0,6.438942725604455e-5,0
ILJU,0,0,0,0,1.287788545120891e-4,0
ILKOO,0,0,0,0,1.287788545120891e-4,0
ILKWON,0,0,0,0,2.8975242265220056e-4,0
ILMIN,0,0,0,0,6.438942725604455e-5,0
ILNAM,0,0,0,0,6.438942725604455e-5,0
ILSANG,0,0,0,0,9.658414088406685e-5,0
ILSEON,0,0,0,6.413422009581653e-6,9.658414088406685e-5,0
ILSEONG,0,0,0,0,1.931682817681337e-4,0
ILSEOP,0,0,0,0,6.438942725604455e-5,0
ILSOON,0,0,0,0,9.658414088406685e-5,0
ILSU,0,0,0,0,2.575577090241782e-4,0
ILUMINADO,0,0,1.35685210312076e-4,0,0,0
ILUNG,0,0,0,0,6.438942725604455e-5,0
ILYA,0,2.91587694999271e-5,0,0,0,0
ILYAS,5.304758368256326e-5,0,0,0,0,0
ILYEONG,0,0,0,0,2.575577090241782e-4,0
ILYEOP,0,0,0,0,6.438942725604455e-5,0
IM,0,2.91587694999271e-5,0,0,1.6097356814011145e-4,0
IMA,0,0,0,6.413422009581653e-6,0,0
IMAHASHI,0,0,0,1.9240266028744957e-5,0,0
IMAI,0,0,0,2.5653688038326613e-5,0,0
IMAIZUMI,0,0,0,1.9240266028744957e-5,0,0
IMAJO,0,0,0,1.2826844019163307e-5,0,0
IMAM,1.3261895920640813e-4,0,0,0,0,0
IMAN,7.957137552384489e-5,0,0,0,0,0
IMANARI,0,0,0,1.9240266028744957e-5,0,0
IMANISHI,0,0,0,1.2826844019163307e-5,0,0
IMANO,0,0,0,1.2826844019163307e-5,0,0
IMARI,0,0,0,2.5653688038326613e-5,0,0
IMELDA,0,0,0.0012211668928086838,0,0,0
IMMANUEL,0,2.91587694999271e-5,0,0,0,0
IMOGEN,0,2.91587694999271e-5,1.35685210312076e-4,0,0,0
IMRAN,5.569996286669142e-4,0,0,0,0,0
IMTIAZ,1.856665428889714e-4,0,0,0,0,0
IMTIYAZ,5.304758368256326e-5,0,0,0,0,0
IMURA,0,0,0,1.2826844019163307e-5,0,0
IN,2.652379184128163e-5,1.7495261699956264e-4,0,3.206711004790827e-5,0.0026077718038698045,1.67000668002672e-4
INA,0,2.91587694999271e-5,2.71370420624152e-4,1.2826844019163307e-5,3.219471362802227e-5,0
INACIO,2.652379184128163e-5,0,0,0,0,0
INAKI,0,0,2.71370420624152e-4,0,0,0
INAM,2.652379184128163e-5,0,0,0,0,0
INAMDAR,5.304758368256326e-5,0,0,0,0,0
INAYAT,5.304758368256326e-5,0,0,0,0,0
INBAE,0,0,0,0,1.6097356814011145e-4,0
INBEOM,0,0,0,0,2.575577090241782e-4,0
INBOK,0,0,0,0,9.658414088406685e-5,0
INBONG,0,0,0,0,1.287788545120891e-4,0
INCHAN,0,0,0,0,6.438942725604455e-5,0
INCHEOL,0,0,0,0,3.219471362802229e-4,0
INCHEON,0,2.91587694999271e-5,0,0,6.438942725604455e-5,0
INDALECIO,2.652379184128163e-5,0,0,0,0,0
INDAR,2.652379184128163e-5,0,0,0,0,0
INDARJIT,2.652379184128163e-5,0,0,0,0,0
INDEOK,0,0,0,0,6.438942725604455e-5,0
INDER,5.304758368256325e-4,0,0,0,0,0
INDERJEET,1.5914275104768978e-4,0,0,0,0,0
INDERJIT,1.3261895920640813e-4,0,0,0,0,0
INDERPAL,2.652379184128163e-5,0,0,0,0,0
INDIA,2.652379184128163e-5,0,0,6.413422009581653e-6,0,0
INDIAN,0,0,0,6.413422009581653e-6,0,0
INDIRA,7.16142379714604e-4,0,0,0,0,0
INDRA,4.7742825314306934e-4,0,0,0,0,0
INDRADEEP,5.304758368256326e-5,0,0,0,0,0
INDRAJEET,5.304758368256326e-5,0,0,0,0,0
INDRAJIT,2.3871412657153467e-4,0,0,0,0,0
INDRAMANI,7.957137552384489e-5,0,0,0,0,0
INDRANEEL,2.652379184128163e-5,0,0,0,0,0
INDRANEIL,5.304758368256326e-5,0,0,0,0,0
INDRANI,2.9176171025409797e-4,0,0,0,0,0
INDRANIL,5.304758368256326e-5,0,0,0,0,0
INDRAVADAN,2.652379184128163e-5,0,0,0,0,0
INDU,2.9176171025409797e-4,0,0,0,0,0
INDUBALA,5.304758368256326e-5,0,0,0,0,0
INDULAL,5.304758368256326e-5,0,0,0,0,0
INDUMATHI,2.652379184128163e-5,0,0,0,0,0
INDUMATI,1.0609516736512653e-4,0,0,0,0,0
INE,0,0,0,1.9240266028744957e-5,0,0
INEJIRO,0,0,0,1.9240266028744957e-5,0,0
INEKO,0,0,0,1.9240266028744957e-5,0,0
INESSA,0,2.91587694999271e-5,0,0,0,0
INEZ,0,0,1.35685210312076e-4,0,0,0
ING,0,0,0,6.413422009581653e-6,0,0
INGEMAR,0,0,1.35685210312076e-4,0,0,0
INGEUN,0,0,0,0,1.287788545120891e-4,0
INGI,0,0,0,0,3.219471362802229e-4,0
INGIL,0,0,0,0,6.438942725604455e-5,0
INGON,0,0,0,0,6.438942725604455e-5,0
INGRID,2.652379184128163e-5,8.747630849978132e-5,2.71370420624152e-4,0,0,0
INGU,0,0,0,0,1.6097356814011145e-4,0
INGUK,0,0,0,0,1.6097356814011145e-4,0
INGWON,0,0,0,0,2.575577090241782e-4,0
INGYEOM,0,0,0,0,6.438942725604455e-5,0
INGYEONG,0,0,0,0,6.438942725604455e-5,0
INGYU,0,0,0,0,1.287788545120891e-4,0
INHA,0,0,0,0,9.658414088406685e-5,0
INHAENG,0,0,0,0,6.438942725604455e-5,0
INHO,0,0,0,0,7.726731270725348e-4,0
INHOE,0,0,0,0,6.438942725604455e-5,0
INHONG,0,0,0,0,1.287788545120891e-4,0
INHUI,0,0,0,0,1.931682817681337e-4,0
INHWA,0,0,0,0,1.287788545120891e-4,0
INHWAN,0,0,0,0,3.541418499082451e-4,0
INHYE,0,0,0,0,1.6097356814011145e-4,0
INHYEOK,0,0,0,0,3.541418499082451e-4,0
INI,0,0,0,6.413422009581653e-6,0,0
INIGO,2.652379184128163e-5,0,2.71370420624152e-4,0,0,0
INJA,0,0,0,0,1.6097356814011145e-4,0
INJAE,0,0,0,0,1.931682817681337e-4,0
INJE,0,0,0,0,6.438942725604455e-5,0
INJEONG,0,0,0,0,9.658414088406685e-5,0
INJI,0,0,0,0,1.287788545120891e-4,0
INJIN,0,0,0,0,6.438942725604455e-5,0
INJU,0,0,0,0,9.658414088406685e-5,0
INJUN,0,0,0,0,1.6097356814011145e-4,0
INMU,0,0,0,0,6.438942725604455e-5,0
INNA,0,0,1.35685210312076e-4,0,0,0
INNOCENT,5.304758368256326e-5,0,0,0,0,0
INO,0,0,0,1.9240266028744957e-5,0,0
INOK,0,0,0,0,6.438942725604455e-5,0
INOKUCHI,0,0,0,1.9240266028744957e-5,0,0
INOMATA,0,0,0,2.5653688038326613e-5,0,0
INOSUKE,0,0,0,3.8480532057489915e-5,0,0
INOUE,0,0,0,1.9240266028744957e-5,0,0
INPYO,0,0,0,0,6.438942725604455e-5,0
INRAE,0,0,0,0,6.438942725604455e-5,0
INSEOK,0,0,0,0,4.50725990792312e-4,0
INSEON,0,0,0,0,3.863365635362674e-4,0
INSEONG,0,0,0,0,3.863365635362674e-4,0
INSEOP,0,0,0,0,2.25362995396156e-4,0
INSIK,0,0,0,0,4.50725990792312e-4,0
INSIL,0,0,0,0,6.438942725604455e-5,0
INSOOK,0,0,0,0,6.438942725604455e-5,0
INSU,0,0,0,6.413422009581653e-6,5.473101316763789e-4,0
INSUK,0,0,0,0,4.1853127716428966e-4,0
INSUN,0,0,0,6.413422009581653e-6,1.6097356814011145e-4,0
INTAE,0,0,0,0,2.25362995396156e-4,0
INTAEK,0,0,0,0,1.931682817681337e-4,0
INUI,0,0,0,2.5653688038326613e-5,0,0
INUK,0,0,0,0,6.438942725604455e-5,0
INWON,0,0,0,0,1.287788545120891e-4,0
INYEONG,0,0,0,0,8.048678407005569e-4,0
INYEOP,0,0,0,0,1.6097356814011145e-4,0
INYONG,0,0,0,0,1.6097356814011145e-4,0
IO,0,2.91587694999271e-5,0,4.489395406707157e-5,0,0
ION,2.652379184128163e-5,0,1.35685210312076e-4,6.413422009581653e-6,0,0
IONA,2.652379184128163e-5,0,0,1.2826844019163307e-5,0,0
IORI,0,0,0,2.1164292631619452e-4,0,0
IOSIF,0,2.91587694999271e-5,0,0,0,0
IPPEI,0,0,0,4.2969927464197075e-4,0,0
IPPO,0,0,0,5.1307376076653226e-5,0,0
IPSITA,7.957137552384489e-5,0,0,0,0,0
IQBAL,5.835234205081959e-4,0,0,0,0,0
IQRA,5.304758368256326e-5,0,0,0,0,0
IRA,1.0609516736512653e-4,0,0,2.5653688038326613e-5,0,0
IRENE,7.957137552384489e-5,1.7495261699956264e-4,6.784260515603799e-4,1.2826844019163307e-5,6.438942725604455e-5,0
IRENEO,0,0,4.0705563093622793e-4,0,0,0
IRFAN,4.5090446130178775e-4,2.91587694999271e-5,0,0,0,0
IRIA,0,0,0,1.2826844019163307e-5,0,0
IRIE,0,0,0,1.2826844019163307e-5,0,0
IRINA,0,2.91587694999271e-5,0,0,0,0
IRINEO,0,0,2.71370420624152e-4,0,0,0
IRIS,5.304758368256326e-5,1.4579384749963554e-4,0,0,0,0
IRISH,0,0,2.71370420624152e-4,0,0,0
IRIYA,0,0,0,1.2826844019163307e-5,0,0
IRMA,0,0,1.35685210312076e-4,0,0,0
IRO,0,0,0,6.413422009581653e-6,0,0
IROHA,0,0,0,3.206711004790827e-5,0,0
IRSHAD,5.304758368256326e-5,0,0,0,0,0
IRVINE,2.652379184128163e-5,0,0,0,0,0
IRWIN,2.652379184128163e-5,2.91587694999271e-5,1.35685210312076e-4,0,0,0
ISA,2.652379184128163e-5,2.91587694999271e-5,0,1.2826844019163307e-5,0,0
ISAAC,1.5914275104768978e-4,2.91587694999271e-5,4.0705563093622793e-4,1.9240266028744957e-5,3.219471362802227e-5,0
ISABEL,7.957137552384489e-5,1.4579384749963554e-4,0.0013568521031207597,0,0,0
ISABELLA,5.304758368256326e-5,5.83175389998542e-5,5.42740841248304e-4,6.413422009581653e-6,0,0
ISABELLE,0,0,2.71370420624152e-4,0,0,0
ISABELO,0,0,6.784260515603799e-4,0,0,0
ISABURO,0,0,0,7.054764210539819e-5,0,0
ISAEMON,0,0,0,1.2826844019163307e-5,0,0
ISAGANI,0,0,6.784260515603799e-4,0,0,0
ISAHAYA,0,0,0,1.2826844019163307e-5,0,0
ISAHIKO,0,0,0,1.2826844019163307e-5,0,0
ISAI,0,0,0,6.413422009581653e-6,0,0
ISAIAH,2.652379184128163e-5,0,0,6.413422009581653e-6,3.219471362802227e-5,0
ISAKI,0,0,0,1.2826844019163307e-5,0,0
ISAKO,0,0,0,1.9240266028744957e-5,0,0
ISAKU,0,0,0,3.206711004790827e-5,0,0
ISAMI,0,0,0,8.337448612456148e-5,0,0
ISAMU,0,0,0,0.0011544159617246975,0,0
ISAN,0,0,0,0,3.219471362802227e-5,0
ISANA,0,0,0,6.413422009581653e-6,0,0
ISAO,0,5.83175389998542e-5,0,0.0021356695291906906,3.219471362802227e-5,0
ISATO,0,0,0,3.206711004790827e-5,0,0
ISAURO,0,0,1.35685210312076e-4,0,0,0
ISE,0,0,0,4.489395406707157e-5,0,0
ISEI,0,0,0,1.2826844019163307e-5,0,0
ISEKI,0,0,0,1.2826844019163307e-5,0,0
ISEN,0,0,0,1.2826844019163307e-5,0,0
ISH,2.652379184128163e-5,0,0,0,0,0
ISHA,2.6523791841281627e-4,0,0,0,0,0
ISHAAN,1.856665428889714e-4,0,0,0,0,0
ISHAN,1.5914275104768978e-4,0,0,0,0,0
ISHAR,5.304758368256326e-5,0,0,0,0,0
ISHER,2.652379184128163e-5,0,0,0,0,0
ISHFAQ,5.304758368256326e-5,0,0,0,0,0
ISHI,0,0,0,1.2826844019163307e-5,0,0
ISHIBASHI,0,0,0,1.2826844019163307e-5,0,0
ISHIDO,0,0,0,1.2826844019163307e-5,0,0
ISHIGAKI,0,0,0,2.5653688038326613e-5,0,0
ISHIGAMI,0,0,0,1.2826844019163307e-5,0,0
ISHIHARA,0,0,0,2.5653688038326613e-5,0,0
ISHII,0,0,0,1.2826844019163307e-5,0,0
ISHIKA,7.957137552384489e-5,0,0,0,0,0
ISHIKAWA,0,0,0,5.1307376076653226e-5,0,0
ISHIKO,0,0,0,1.9240266028744957e-5,0,0
ISHIMATSU,0,0,0,1.9240266028744957e-5,0,0
ISHIN,0,0,0,1.2826844019163307e-5,0,0
ISHINOSUKE,0,0,0,1.2826844019163307e-5,0,0
ISHIOKA,0,0,0,1.2826844019163307e-5,0,0
ISHITA,2.6523791841281627e-4,0,0,0,0,0
ISHIWATA,0,0,0,3.206711004790827e-5,0,0
ISHIWATARI,0,0,0,1.2826844019163307e-5,0,0
ISHIZAKA,0,0,0,1.9240266028744957e-5,0,0
ISHIZAWA,0,0,0,1.9240266028744957e-5,0,0
ISHIZU,0,0,0,1.2826844019163307e-5,0,0
ISHIZUKA,0,0,0,1.2826844019163307e-5,0,0
ISHIZUMI,0,0,0,1.2826844019163307e-5,0,0
ISHMAEL,0,0,1.35685210312076e-4,0,0,0
ISHRAT,7.957137552384489e-5,0,0,0,0,0
ISHTIAQ,5.304758368256326e-5,2.91587694999271e-5,0,0,0,0
ISHTIAQUE,2.652379184128163e-5,0,0,0,0,0
ISHU,2.652379184128163e-5,0,0,6.413422009581653e-6,0,0
ISHWAR,2.9176171025409797e-4,0,0,0,0,0
ISHWARBHAI,5.304758368256326e-5,0,0,0,0,0
ISHWARI,5.304758368256326e-5,0,0,0,0,0
ISHWARLAL,5.304758368256326e-5,0,0,0,0,0
ISIDORE,7.957137552384489e-5,0,0,0,0,0
ISIDORO,0,0,1.35685210312076e-4,0,0,0
ISIDRO,0,0,6.784260515603799e-4,0,0,0
ISIS,0,2.91587694999271e-5,0,0,0,0
ISLA,5.304758368256326e-5,0,1.35685210312076e-4,0,0,0
ISLAM,7.957137552384489e-5,0,0,0,0,0
ISMAEL,0,0,4.0705563093622793e-4,0,0,0
ISMAIL,2.9176171025409797e-4,8.747630849978132e-5,0,0,0,0
ISMAT,2.652379184128163e-5,0,0,0,0,0
ISO,0,0,0,1.9240266028744957e-5,0,0
ISOGAI,0,0,0,1.2826844019163307e-5,0,0
ISOICHI,0,0,0,1.2826844019163307e-5,0,0
ISOJI,0,0,0,2.5653688038326613e-5,0,0
ISOKICHI,0,0,0,1.9240266028744957e-5,0,0
ISOKO,0,0,0,1.9240266028744957e-5,0,0
ISOLA,2.652379184128163e-5,0,0,0,0,0
ISOMI,0,0,0,1.9240266028744957e-5,0,0
ISOO,0,0,0,3.8480532057489915e-5,0,0
ISOROKU,0,0,0,1.9240266028744957e-5,0,0
ISOYA,0,0,0,1.2826844019163307e-5,0,0
ISOYAMA,0,0,0,1.2826844019163307e-5,0,0
ISRAEL,5.304758368256326e-5,5.83175389998542e-5,1.35685210312076e-4,0,0,0
ISRAR,1.5914275104768978e-4,0,0,0,0,0
ISSA,0,0,0,1.2826844019163307e-5,0,0
ISSAC,0,0,0,6.413422009581653e-6,3.219471362802227e-5,0
ISSAKA,0,0,0,6.413422009581653e-6,0,0
ISSAKU,0,0,0,3.206711004790827e-5,0,0
ISSEI,0,0,0,4.6817980669946064e-4,0,0
ISSEN,0,0,0,1.2826844019163307e-5,0,0
ISSHI,0,0,0,1.9240266028744957e-5,0,0
ISSHIN,0,0,0,5.772079808623488e-5,0,0
ISSHINSAI,0,0,0,1.2826844019163307e-5,0,0
ISSHO,0,0,0,5.1307376076653226e-5,0,0
ISSHU,0,0,0,1.9240266028744957e-5,0,0
ISSO,0,0,0,1.2826844019163307e-5,0,0
ISSUI,0,0,0,2.5653688038326613e-5,0,0
ISSY,0,2.91587694999271e-5,0,0,0,0
ISUKE,0,0,0,3.206711004790827e-5,0,0
ISUO,0,0,0,1.2826844019163307e-5,0,0
ISUZU,0,0,0,1.9240266028744957e-5,0,0
ITAKURA,0,0,0,1.2826844019163307e-5,0,0
ITALIA,2.652379184128163e-5,0,0,0,0,0
ITARO,0,0,0,5.1307376076653226e-5,0,0
ITARU,0,0,0,3.5273821052699087e-4,0,0
ITAYA,0,0,0,1.9240266028744957e-5,0,0
ITCHO,0,0,0,1.2826844019163307e-5,0,0
ITI,5.304758368256326e-5,0,0,0,0,0
ITO,0,0,0,1.0261475215330645e-4,0,0
ITOE,0,0,0,1.9240266028744957e-5,0,0
ITOI,0,0,0,1.2826844019163307e-5,0,0
ITOJI,0,0,0,1.2826844019163307e-5,0,0
ITOKO,0,0,0,3.8480532057489915e-5,0,0
ITOYA,0,0,0,6.413422009581653e-6,0,0
ITSU,0,0,0,1.2826844019163307e-5,0,0
ITSUJI,0,0,0,1.9240266028744957e-5,0,0
ITSUKA,0,0,0,3.8480532057489915e-5,0,0
ITSUKI,0,0,0,2.8219056842159276e-4,0,0
ITSUKO,0,0,0,1.090281741628881e-4,0,0
ITSUMA,0,0,0,1.2826844019163307e-5,0,0
ITSUMI,0,0,0,2.5653688038326613e-5,0,0
ITSUNORI,0,0,0,1.2826844019163307e-5,0,0
ITSUO,0,0,0,6.413422009581654e-5,3.219471362802227e-5,0
ITSURO,0,0,0,1.0261475215330645e-4,0,0
ITSUZO,0,0,0,3.206711004790827e-5,0,0
ITTA,0,0,0,1.2826844019163307e-5,0,0
ITTETSU,0,0,0,3.8480532057489915e-5,0,0
ITTO,0,0,0,1.2826844019163307e-5,0,0
ITTOKU,0,0,0,2.5653688038326613e-5,0,0
IURI,0,2.91587694999271e-5,0,0,0,0
IV,0,0,0,3.014308344503377e-4,0,0
IVA,0,0,0,6.413422009581653e-6,0,0
IVAN,1.5914275104768978e-4,1.7495261699956264e-4,4.0705563093622793e-4,1.2826844019163307e-5,0,3.34001336005344e-4
IVANA,2.652379184128163e-5,5.83175389998542e-5,1.35685210312076e-4,0,0,0
IVAR,2.652379184128163e-5,0,0,0,0,0
IVES,2.652379184128163e-5,0,0,0,0,0
IVO,0,0,0,6.413422009581653e-6,0,0
IVOR,2.652379184128163e-5,0,0,0,0,0
IVY,0,1.4579384749963554e-4,0,0,0,0
IWAHO,0,0,0,1.2826844019163307e-5,0,0
IWAJI,0,0,0,1.2826844019163307e-5,0,0
IWAJIRO,0,0,0,1.9240266028744957e-5,0,0
IWAKABE,0,0,0,1.2826844019163307e-5,0,0
IWAKAWA,0,0,0,1.2826844019163307e-5,0,0
IWAKICHI,0,0,0,5.772079808623488e-5,0,0
IWAKUSU,0,0,0,1.2826844019163307e-5,0,0
IWAMATSU,0,0,0,1.2826844019163307e-5,0,0
IWAMI,0,0,0,1.2826844019163307e-5,0,0
IWAN,0,0,0,6.413422009581653e-6,0,0
IWANA,0,0,0,6.413422009581653e-6,0,0
IWANAMI,0,0,0,1.2826844019163307e-5,0,0
IWANE,0,0,0,2.5653688038326613e-5,0,0
IWAO,0,0,0,9.235327693797581e-4,0,0
IWASABURO,0,0,0,1.9240266028744957e-5,0,0
IWASHITA,0,0,0,1.2826844019163307e-5,0,0
IWATA,0,0,0,4.489395406707157e-5,0,0
IWATARO,0,0,0,5.1307376076653226e-5,0,0
IWATO,0,0,0,1.2826844019163307e-5,0,0
IWAZO,0,0,0,1.2826844019163307e-5,0,0
IYO,0,0,0,4.489395406707157e-5,0,0
IZA,0,0,1.35685210312076e-4,6.413422009581653e-6,0,0
IZAWA,0,0,0,1.2826844019163307e-5,0,0
IZENA,0,0,0,6.413422009581653e-6,0,0
IZHAR,5.304758368256326e-5,0,0,0,0,0
IZO,0,0,0,3.8480532057489915e-5,0,0
IZUHO,0,0,0,1.2826844019163307e-5,0,0
IZUKI,0,0,0,1.2826844019163307e-5,0,0
IZUMI,0,2.91587694999271e-5,0,9.876669894755745e-4,0,0
IZUMIDA,0,0,0,1.2826844019163307e-5,0,0
IZUO,0,0,0,1.9240266028744957e-5,0,0
IZURU,0,0,0,7.054764210539819e-5,0,0
JA,0,0,0,0,2.8975242265220056e-4,0
