GEOID,asian_indian,chinese,filipino,japanese,korean,vietnamese
01775,0.22077922077922077,0.13246753246753246,0,0.07012987012987013,0.025974025974025976,0.5506493506493506
01776,0.31730205278592377,0.6281524926686217,0.029912023460410556,0,0.02463343108504399,0
01778,0.24643078833022966,0.638733705772812,0.05338299193047796,0.028553693358162633,0.032898820608317815,0
01801,0.5872093023255814,0.25936692506459946,0.006459948320413436,0.02422480620155039,0.01905684754521964,0.10368217054263566
01803,0.7445103857566766,0.128486646884273,0.013946587537091989,0.019584569732937686,0.055489614243323444,0.03798219584569733
01810,0.47780517879161527,0.39108096999588987,0.005959720509658858,0.01870119194410193,0.0947390053431977,0.011713933415536375
01821,0.7897414158541755,0.08054260279779568,0.017804154302670624,0.01526070368800339,0.07164052564646037,0.025010597710894446
01824,0.5977198697068404,0.255700325732899,0.003800217155266015,0.0043431053203040176,0.050488599348534204,0.08794788273615635
01826,0.4258188824662813,0.2928709055876686,0.007707129094412331,0.007707129094412331,0,0.2658959537572254
01827,0.3855421686746988,0.3373493975903614,0,0.060240963855421686,0.21686746987951808,0
01830,0.19428571428571428,0.18285714285714286,0.18857142857142858,0.04,0.10285714285714286,0.2914285714285714
01832,0.209009009009009,0,0.02702702702702703,0,0.04504504504504504,0.7189189189189189
01833,0.13513513513513514,0.10810810810810811,0.7567567567567568,0,0,0
01834,1,0,0,0,0,0
01835,0,0.08536585365853659,0.3902439024390244,0,0.524390243902439,0
01841,0,0,0.11205073995771671,0,0,0.8879492600422833
01843,0.26500732064421667,0.22840409956076135,0,0,0,0.5065885797950219
01844,0.5963597430406852,0.07815845824411134,0.032655246252676656,0,0.019271948608137045,0.27355460385438973
01845,0.3899637243047158,0.3053204353083434,0.0048367593712212815,0.016324062877871828,0.21221281741233375,0.07134220072551391
01850,0,0.15670103092783505,0.07010309278350516,0,0.14432989690721648,0.6288659793814433
01851,0.3910186199342826,0.15041986126323476,0.00511135450894487,0.012778386272362175,0.01095290251916758,0.42971887550200805
01852,0.4231354642313546,0.0380517503805175,0.0258751902587519,0.015220700152207,0.0532724505327245,0.4444444444444444
01854,0.5132021123379741,0.1982717234757561,0.03504560729716755,0.0028804608737397984,0.022083533365338453,0.228516562650024
01860,0,0,0,0,1,0
01862,0.7882882882882883,0.19594594594594594,0,0,0.015765765765765764,0
01863,0.5151515151515151,0.19318181818181818,0,0,0.03409090909090909,0.25757575757575757
01864,0.24960254372019078,0.6073131955484896,0.09062003179650238,0,0.05246422893481717,0
01867,0.21390374331550802,0.6637700534759359,0.02874331550802139,0.010026737967914439,0.08355614973262032,0
01876,0.40210124164278893,0.33046800382043934,0.13658070678127984,0,0.04202483285577841,0.08882521489971347
01879,0.5082417582417582,0.22527472527472528,0,0,0,0.2664835164835165
01880,0.4166666666666667,0.3333333333333333,0.10548523206751055,0.010548523206751054,0.012658227848101266,0.12130801687763713
01886,0.6638786228360242,0.23594631394670298,0.004862867146469559,0.02236918887375997,0.06846916942229138,0.004473837774751994
01887,0.4946808510638298,0.4015957446808511,0.03102836879432624,0.014184397163120567,0,0.05851063829787234
01890,0.28371810449574725,0.6643377885783718,0.014580801944106925,0.003948967193195626,0.03341433778857837,0
01901,0,1,0,0,0,0
01902,0.3480392156862745,0.06699346405228758,0.06372549019607843,0.029411764705882353,0.15522875816993464,0.3366013071895425
01904,0.7360248447204969,0.049689440993788817,0.037267080745341616,0,0.024844720496894408,0.15217391304347827
01905,0.09722222222222222,0.4027777777777778,0.041666666666666664,0,0,0.4583333333333333
01906,0.08208955223880597,0.6507462686567164,0.05223880597014925,0,0.08208955223880597,0.1328358208955224
01907,0.6863207547169812,0.1391509433962264,0.01179245283018868,0.10377358490566038,0.030660377358490566,0.02830188679245283
01908,0,0,0,0,1,0
01913,0.2302158273381295,0.15827338129496402,0.2589928057553957,0,0.28776978417266186,0.06474820143884892
01915,0.17414529914529914,0.25213675213675213,0.1987179487179487,0.045940170940170943,0.18269230769230768,0.14636752136752137
01921,0,0.4666666666666667,0,0.5333333333333333,0,0
01923,0.11155378486055777,0.38247011952191234,0.2450199203187251,0.07370517928286853,0.06374501992031872,0.12350597609561753
01930,0.6368078175895765,0.15309446254071662,0.11563517915309446,0,0,0.09446254071661238
01938,0.07662835249042145,0.4099616858237548,0.02681992337164751,0.034482758620689655,0.4521072796934866,0
01940,0.2962962962962963,0.6429249762583096,0.015194681861348529,0.010446343779677113,0.02564102564102564,0.00949667616334283
01944,0.02564102564102564,0,0.41025641025641024,0.5641025641025641,0,0
01945,0,0.5966850828729282,0.08287292817679558,0.11049723756906077,0.06629834254143646,0.143646408839779
01949,0,1,0,0,0,0
01950,0.5229357798165137,0.06422018348623854,0.05504587155963303,0.1651376146788991,0.10091743119266056,0.09174311926605505
01951,0.4270833333333333,0,0.14583333333333334,0,0.20833333333333334,0.21875
01952,0,0.8613861386138614,0.10396039603960396,0,0,0.034653465346534656
01960,0.04666666666666667,0.6866666666666666,0.056666666666666664,0.02666666666666667,0.09166666666666666,0.09166666666666666
01966,0,0.3333333333333333,0,0.6666666666666666,0,0
01969,0,0.20967741935483872,0.20967741935483872,0,0.5806451612903226,0
01970,0.08005249343832022,0.4763779527559055,0.20603674540682415,0.06036745406824147,0.07349081364829396,0.1036745406824147
01982,0,0.875,0.0625,0,0.013392857142857142,0.049107142857142856
01983,0.22625698324022347,0.4273743016759777,0,0.07541899441340782,0,0.2709497206703911
01984,0.26126126126126126,0.24324324324324326,0,0.02702702702702703,0.38738738738738737,0.08108108108108109
01985,0,0.21739130434782608,0.25,0.42391304347826086,0.10869565217391304,0
02019,0.3546511627906977,0.563953488372093,0,0,0.08139534883720931,0
02021,0.2703238598810311,0.3536021150033047,0.10112359550561797,0.005948446794448116,0.09649702577660278,0.17250495703899538
02025,0,0.78,0.22,0,0,0
02026,0.11737089201877934,0.3732394366197183,0.3215962441314554,0.08685446009389672,0.028169014084507043,0.07276995305164319
02030,0.3914956011730205,0.5117302052785924,0,0.011730205278592375,0.07331378299120235,0.011730205278592375
02032,0.7238493723849372,0.2217573221757322,0,0.04184100418410042,0.012552301255230125,0
02035,0.38045375218150085,0.19197207678883071,0.012216404886561954,0,0.04275741710296684,0.3726003490401396
02038,0.535895986433013,0.37987563595251556,0.015262860373092142,0,0.06161673261729791,0.007348784624081402
02043,0.11053540587219343,0.6753022452504318,0.02072538860103627,0,0.03626943005181347,0.15716753022452504
02045,0,0.7755102040816326,0.10204081632653061,0.12244897959183673,0,0
02048,0.6989528795811518,0.20506108202443282,0.055846422338568937,0,0.02181500872600349,0.01832460732984293
02050,0.147239263803681,0.147239263803681,0,0.04294478527607362,0.06134969325153374,0.6012269938650306
02052,0.27713625866050806,0.6189376443418014,0.03926096997690531,0,0.06466512702078522,0
02053,0.5561719833564494,0.42163661581137307,0,0,0.022191400832177532,0
02054,0.05405405405405406,0.7477477477477478,0,0,0.1981981981981982,0
02056,0.41711229946524064,0.18716577540106952,0.31016042780748665,0,0.0855614973262032,0
02061,0.0951219512195122,0.8121951219512196,0,0.02926829268292683,0.02926829268292683,0.03414634146341464
02062,0.6058595909342178,0.19789939192924266,0.0812603648424544,0,0.1111111111111111,0.003869541182974019
02066,0.7619047619047619,0.04497354497354497,0.04497354497354497,0,0.07407407407407407,0.07407407407407407
02067,0.5898305084745763,0.21787365177195686,0.07550077041602465,0.009244992295839754,0.0662557781201849,0.04129429892141757
02072,0.16019818331957061,0.3129644921552436,0.046242774566473986,0.04706853839801817,0.1453344343517754,0.28819157720891825
02081,0.705574912891986,0.07142857142857142,0.050522648083623695,0.06968641114982578,0.06794425087108014,0.03484320557491289
02090,0.18997050147492625,0.6837758112094395,0.015339233038348082,0,0.08672566371681416,0.024188790560471976
02093,0.45222929936305734,0.3375796178343949,0,0.08280254777070063,0.12738853503184713,0
02108,0.4444444444444444,0.5555555555555556,0,0,0,0
02109,0.36684782608695654,0.33695652173913043,0.057065217391304345,0,0.23641304347826086,0.002717391304347826
02110,0.21359223300970873,0.6504854368932039,0,0,0.13592233009708737,0
02111,0.1065356004250797,0.8100425079702445,0.03134962805526036,0.01487778958554729,0.005844845908607864,0.03134962805526036
02113,0,0.4308510638297872,0.06382978723404255,0,0.5053191489361702,0
02114,0.19946091644204852,0.5516621743036837,0.008086253369272238,0.07906558849955077,0.14285714285714285,0.018867924528301886
02115,0.27447411003236244,0.5584546925566343,0.042071197411003236,0.014967637540453074,0.08050161812297735,0.02953074433656958
02116,0.12245567957977675,0.6552856204858831,0.03545633617859488,0.025607353906762966,0.12081418253447143,0.040380827314510835
02118,0.13979496738117428,0.7781919850885368,0.023066169617893754,0.0060577819198508855,0.031919850885368126,0.02096924510717614
02119,0.46131386861313867,0.3635036496350365,0.014598540145985401,0.008759124087591242,0.027737226277372264,0.12408759124087591
02120,0.3252765260139287,0.42605489553461695,0.014338385907414994,0.04752150757886112,0.05776321179844326,0.12904547316673495
02121,0.9636363636363636,0.024242424242424242,0,0,0.006060606060606061,0.006060606060606061
02122,0.03766478342749529,0.056183301946013814,0.01349654739485248,0,0.002824858757062147,0.8898305084745762
02124,0.07153502235469449,0.07123695976154992,0.034575260804769005,0.0029806259314456036,0.004172876304023845,0.8154992548435172
02125,0.203338898163606,0.1989983305509182,0.024373956594323874,0.01001669449081803,0.008013355592654424,0.5552587646076794
02126,0.9273356401384083,0.05536332179930796,0,0,0,0.01730103806228374
02127,0.15168280313508528,0.6085753803596127,0.01751959428307976,0.004610419548178884,0.10650069156293222,0.1111111111111111
02128,0.056372549019607844,0.6274509803921569,0.05821078431372549,0,0.05575980392156863,0.20220588235294118
02129,0.023676880222841225,0.8091922005571031,0.005571030640668524,0,0.02576601671309192,0.13579387186629527
02130,0.3854674346477625,0.37527691626052284,0.047408063801506424,0.042977403633141335,0.11696942844483828,0.03190075321222862
02131,0.34338358458961477,0.4472361809045226,0.048576214405360134,0.04522613065326633,0.09380234505862646,0.021775544388609715
02132,0.04939981532779317,0.6458910433979687,0.17820867959372114,0.004155124653739612,0.07479224376731301,0.04755309325946445
02134,0.17191349575691212,0.6120996441281139,0.02272105119080208,0.029838488913222008,0.07747057213249384,0.08595674787845606
02135,0.15959026128266032,0.6339073634204275,0.036371733966745846,0.032957244655581946,0.05166270783847981,0.0855106888361045
02136,0.19615912208504802,0.3484224965706447,0.0823045267489712,0.09465020576131687,0.1111111111111111,0.1673525377229081
02138,0.2585022026431718,0.4974449339207048,0.012863436123348018,0.05092511013215859,0.13955947136563876,0.04070484581497797
02139,0.25529340592861466,0.5105868118572293,0.012855414398064126,0.04053236539624924,0.14004839685420448,0.040683605565638235
02140,0.5037427224840588,0.2783476573329637,0.01885223177155531,0.06903243692819518,0.08954810091488771,0.04047685056833934
02141,0.18780889621087316,0.5420098846787479,0.015650741350906095,0.05560131795716639,0.15980230642504117,0.039126853377265236
02142,0.18908865468071917,0.3911965282083075,0.019218846869187848,0.10911345319280844,0.27340359578425294,0.017978921264724116
02143,0.3106320431161195,0.458108770210681,0.03135717785399314,0.06222439980401764,0.11121999020088193,0.02645761881430671
02144,0.4087555336940482,0.3546483030004919,0.03295622233152976,0.07132316773241515,0.07329070339399901,0.05902606984751599
02145,0.3061999156474062,0.41079713201180934,0.06874736398144243,0.023196963306621677,0.1164065795023197,0.07465204555040067
02148,0.18844489053384356,0.6283169186374757,0.01825481462894423,0.0066495201053886205,0.013738159463019886,0.144595696631328
02149,0.24335260115606935,0.22716763005780347,0.008670520231213872,0.007514450867052023,0.01705202312138728,0.496242774566474
02150,0.195906432748538,0.22807017543859648,0.0341130604288499,0.029239766081871343,0.036062378167641324,0.4766081871345029
02151,0.20206362854686155,0.4178847807394669,0.04170249355116079,0.025795356835769563,0,0.3125537403267412
02152,0.26936026936026936,0.6464646464646465,0,0,0.08417508417508418,0
02155,0.3685615577889447,0.45069095477386933,0.03533291457286432,0.01805904522613065,0.03706030150753769,0.09029522613065327
02163,0.31620553359683795,0.3715415019762846,0.011857707509881422,0.019762845849802372,0.28063241106719367,0
02169,0.2160364398814258,0.5037958209818524,0.05567204106716796,0.004121177066011134,0.01135131226953944,0.20902320873400332
